Time,SAT AMDC: 21 Octubre,SAT AMDC: Bomberos Juana Lainez,SAT AMDC: Ciudad Mujer Kennedy,SAT AMDC: Planta Tratamiento Concepción,SAT AMDC: Planta Tratamiento Laureles,SAT AMDC: Planta Tratamiento Picacho,SAT AMDC: UMAPS,_series
2025-07-04 07:00:00+00:00,0.0,2.704,0.0,,0.0,3.219,0.0,A
2025-07-04 07:15:00+00:00,0.0,3.814,0.0,,0.0,5.118,0.0,A
2025-07-04 07:30:00+00:00,0.0,1.609,0.0,,0.29,4.715,0.0,A
2025-07-04 07:45:00+00:00,0.0,1.497,0.0,,0.0,3.219,0.0,A
2025-07-04 08:00:00+00:00,0.0,1.304,0.0,,0.0,6.84,0.0,A
2025-07-04 08:15:00+00:00,0.0,1.609,0.0,,2.108,5.826,0.0,A
2025-07-04 08:30:00+00:00,0.0,6.936,3.911,,0.0,7.242,0.0,A
2025-07-04 08:45:00+00:00,0.0,3.219,0.0,,2.012,1.899,0.0,A
2025-07-04 09:00:00+00:00,0.0,1.802,0.901,,0.402,3.219,0.0,A
2025-07-04 09:15:00+00:00,0.0,2.816,0.0,,0.0,4.023,0.0,A
2025-07-04 09:30:00+00:00,0.0,0.0,0.0,,0.692,4.828,0.0,A
2025-07-04 09:45:00+00:00,0.0,1.609,0.0,,0.402,3.621,0.0,A
2025-07-04 10:00:00+00:00,0.0,5.423,0.0,,0.692,0.595,0.0,A
2025-07-04 10:15:00+00:00,0.0,2.108,0.0,,0.595,5.922,0.0,A
2025-07-04 10:30:00+00:00,0.0,7.033,0.0,,0.499,1.304,0.0,A
2025-07-04 10:45:00+00:00,0.0,2.414,0.0,,1.094,1.4,,A
2025-07-04 11:00:00+00:00,0.0,3.814,0.0,,0.402,3.315,,A
2025-07-04 11:15:00+00:00,0.0,2.205,0.0,,2.012,2.816,,A
2025-07-04 11:30:00+00:00,0.0,2.816,0.0,,1.207,1.609,,A
2025-07-04 11:45:00+00:00,1.609,3.911,0.0,,0.0,2.704,,A
2025-07-04 12:00:00+00:00,0.0,0.0,0.0,,0.0,2.816,,A
2025-07-04 12:15:00+00:00,0.998,4.023,0.0,,0.0,0.0,0.0,A
2025-07-04 12:30:00+00:00,0.0,2.704,0.0,,2.205,0.0,0.0,A
2025-07-04 12:45:00+00:00,0.0,0.805,0.0,,1.609,0.0,0.0,A
2025-07-04 13:00:00+00:00,0.0,6.132,2.913,,1.706,0.0,0.0,A
2025-07-04 13:15:00+00:00,0.0,7.129,6.132,,0.0,0.0,2.205,A
2025-07-04 13:30:00+00:00,0.0,5.922,3.911,,0.595,2.414,0.0,A
2025-07-04 13:45:00+00:00,0.805,2.607,0.499,,2.913,7.532,0.0,A
2025-07-04 14:00:00+00:00,0.0,2.012,2.511,,1.497,1.497,2.205,A
2025-07-04 14:15:00+00:00,0.0,6.132,,,1.802,0.998,0.0,A
2025-07-04 14:30:00+00:00,0.0,5.52,5.729,,3.106,0.0,1.304,A
2025-07-04 14:45:00+00:00,0.0,4.828,4.828,,0.0,5.423,3.911,A
2025-07-04 15:00:00+00:00,0.0,3.412,7.838,,0.998,0.0,6.63,A
2025-07-04 15:15:00+00:00,3.106,6.63,4.619,,2.301,0.901,0.402,A
2025-07-04 15:30:00+00:00,0.0,7.129,3.219,,1.706,3.315,2.607,A
2025-07-04 15:45:00+00:00,3.621,6.132,8.642,,5.118,3.315,0.805,A
2025-07-04 16:00:00+00:00,2.816,3.911,5.021,,2.511,4.522,0.805,A
2025-07-04 16:15:00+00:00,4.619,4.313,5.021,,8.948,2.816,0.0,A
2025-07-04 16:30:00+00:00,2.607,3.814,5.118,,3.412,2.108,1.802,A
2025-07-04 16:45:00+00:00,0.0,5.23,7.838,,10.461,1.802,2.012,A
2025-07-04 17:00:00+00:00,5.021,10.654,5.633,,7.129,5.021,4.828,A
2025-07-04 17:15:00+00:00,4.828,2.704,6.132,,12.875,2.301,0.0,A
2025-07-04 17:30:00+00:00,1.609,13.374,9.656,,6.132,3.718,1.094,A
2025-07-04 17:45:00+00:00,2.704,7.033,5.23,,6.132,8.143,0.805,A
2025-07-04 18:00:00+00:00,2.511,9.753,4.715,,1.094,4.925,0.805,A
2025-07-04 18:15:00+00:00,3.106,6.132,5.423,,6.63,3.718,3.009,A
2025-07-04 18:30:00+00:00,4.925,3.621,3.219,,6.727,2.511,0.805,A
2025-07-04 18:45:00+00:00,2.012,3.315,5.327,,2.511,3.911,0.499,A
2025-07-04 19:00:00+00:00,2.607,8.336,4.828,,4.12,9.254,0.0,A
2025-07-04 19:15:00+00:00,3.009,5.633,4.426,,3.621,4.216,2.913,A
2025-07-04 19:30:00+00:00,3.508,3.315,3.718,,12.569,2.414,1.899,A
2025-07-04 19:45:00+00:00,3.718,2.511,4.715,,1.4,0.998,7.838,A
2025-07-04 20:00:00+00:00,6.727,3.412,7.242,,4.619,5.922,1.497,A
2025-07-04 20:15:00+00:00,6.534,12.472,1.706,,4.925,5.118,0.998,A
2025-07-04 20:30:00+00:00,6.035,1.802,3.508,,2.012,7.838,0.0,A
2025-07-04 20:45:00+00:00,12.36,5.021,3.219,,2.816,2.205,0.0,A
2025-07-04 21:00:00+00:00,1.094,6.132,3.106,,8.546,4.023,0.0,A
2025-07-04 21:15:00+00:00,3.508,3.718,7.033,,9.254,3.718,0.0,A
2025-07-04 21:30:00+00:00,0.998,3.508,2.913,,5.423,2.012,1.207,A
2025-07-04 21:45:00+00:00,3.315,6.727,2.205,,10.654,3.621,0.901,A
2025-07-04 22:00:00+00:00,5.423,5.327,1.802,,9.447,2.108,1.207,A
2025-07-04 22:15:00+00:00,1.497,5.922,0.998,,10.155,2.704,0.901,A
2025-07-04 22:30:00+00:00,0.0,9.946,4.313,,7.741,0.0,1.094,A
2025-07-04 22:45:00+00:00,5.23,4.619,0.595,,5.327,0.0,2.012,A
2025-07-04 23:00:00+00:00,7.435,7.838,0.0,,3.911,0.0,2.607,A
2025-07-04 23:15:00+00:00,2.012,5.52,0.0,,0.595,0.0,0.805,A
2025-07-04 23:30:00+00:00,1.497,4.925,0.692,,0.0,0.0,0.0,A
2025-07-04 23:45:00+00:00,2.205,4.925,1.899,,1.497,0.0,3.009,A
2025-07-05 00:00:00+00:00,1.304,6.437,3.315,,2.012,0.0,2.301,A
2025-07-05 00:15:00+00:00,2.913,8.948,5.826,,2.704,0.0,5.52,A
2025-07-05 00:30:00+00:00,0.901,3.508,5.423,,3.911,0.0,1.899,A
2025-07-05 00:45:00+00:00,0.29,7.339,4.313,,1.497,0.901,2.301,A
2025-07-05 01:00:00+00:00,0.0,8.546,2.913,,0.998,1.4,0.0,A
2025-07-05 01:15:00+00:00,1.497,6.84,3.508,,0.402,0.402,0.402,A
2025-07-05 01:30:00+00:00,2.205,7.242,1.4,,2.511,0.0,1.4,A
2025-07-05 01:45:00+00:00,0.0,1.497,1.497,,2.108,0.0,2.414,A
2025-07-05 02:00:00+00:00,1.497,0.692,0.0,,1.706,0.0,0.0,A
2025-07-05 02:15:00+00:00,1.706,1.706,1.094,,0.29,0.0,0.0,A
2025-07-05 02:30:00+00:00,0.0,1.706,0.0,,0.0,2.816,0.0,A
2025-07-05 02:45:00+00:00,1.4,5.021,1.207,,0.0,1.497,0.0,A
2025-07-05 03:00:00+00:00,2.913,1.706,0.0,,1.802,0.499,0.595,A
2025-07-05 03:15:00+00:00,0.0,4.619,0.0,,0.0,4.925,0.0,A
2025-07-05 03:30:00+00:00,1.4,10.058,0.0,,0.0,3.106,0.805,A
2025-07-05 03:45:00+00:00,0.595,3.508,0.0,,1.304,1.094,1.802,A
2025-07-05 04:00:00+00:00,0.0,0.692,3.106,,4.12,0.0,1.207,A
2025-07-05 04:15:00+00:00,0.0,2.414,0.402,,,2.012,0.0,A
2025-07-05 04:30:00+00:00,0.0,2.816,0.998,,0.805,0.0,0.0,A
2025-07-05 04:45:00+00:00,0.0,0.0,2.607,,0.29,0.0,0.0,A
2025-07-05 05:00:00+00:00,0.0,3.911,2.607,,0.692,0.29,0.0,A
2025-07-05 05:15:00+00:00,0.0,2.704,0.692,,3.009,0.595,0.0,A
2025-07-05 05:30:00+00:00,0.0,1.899,0.0,,1.207,0.0,0.0,A
2025-07-05 05:45:00+00:00,0.595,5.633,2.816,,2.704,0.692,0.0,A
2025-07-05 06:00:00+00:00,1.609,3.009,0.0,,0.0,0.499,0.0,A
2025-07-05 06:15:00+00:00,2.816,11.957,4.522,,0.0,3.009,1.802,A
2025-07-05 06:30:00+00:00,0.0,5.118,0.901,,0.0,5.021,4.426,A
2025-07-05 06:45:00+00:00,0.0,0.805,0.0,,0.0,0.0,0.0,A
2025-07-05 07:00:00+00:00,0.0,0.805,0.402,,2.816,2.704,0.0,A
2025-07-05 07:15:00+00:00,0.0,3.219,2.816,,0.0,7.934,0.0,A
2025-07-05 07:30:00+00:00,0.0,0.402,2.913,,0.0,4.426,0.0,A
2025-07-05 07:45:00+00:00,0.805,0.0,5.327,,0.0,4.12,0.0,A
2025-07-05 08:00:00+00:00,0.499,2.414,1.802,,1.497,0.805,0.0,A
2025-07-05 08:15:00+00:00,0.0,4.023,0.0,,0.901,10.252,0.0,A
2025-07-05 08:30:00+00:00,0.0,2.913,0.0,,0.805,4.925,0.0,A
2025-07-05 08:45:00+00:00,0.0,5.633,0.0,,0.998,6.132,0.0,A
2025-07-05 09:00:00+00:00,0.0,5.633,0.692,,0.0,6.727,1.802,A
2025-07-05 09:15:00+00:00,3.718,5.922,2.301,,1.609,8.449,0.0,A
2025-07-05 09:30:00+00:00,3.219,4.313,0.0,,0.692,13.277,0.0,A
2025-07-05 09:45:00+00:00,0.29,5.52,0.0,,1.207,5.922,0.0,A
2025-07-05 10:00:00+00:00,0.0,4.023,0.805,,0.805,3.718,0.0,A
2025-07-05 10:15:00+00:00,0.0,7.435,2.704,,1.4,6.936,0.0,A
2025-07-05 10:30:00+00:00,2.301,10.654,0.0,,0.499,4.023,0.0,A
2025-07-05 10:45:00+00:00,0.805,3.718,0.692,,2.012,3.412,,A
2025-07-05 11:00:00+00:00,1.609,9.447,1.4,,1.207,5.52,,A
2025-07-05 11:15:00+00:00,0.0,9.447,2.301,,1.4,3.412,,A
2025-07-05 11:30:00+00:00,2.607,5.118,0.0,,0.0,4.925,,A
2025-07-05 11:45:00+00:00,0.692,2.301,0.0,,1.802,6.727,,A
2025-07-05 12:00:00+00:00,0.0,5.52,0.0,,0.692,4.522,0.901,A
2025-07-05 12:15:00+00:00,0.0,5.729,0.0,,0.0,2.816,0.595,A
2025-07-05 12:30:00+00:00,0.0,10.654,0.692,,3.814,2.301,0.0,A
2025-07-05 12:45:00+00:00,0.0,7.129,0.0,,0.29,4.828,0.499,A
2025-07-05 13:00:00+00:00,1.304,5.633,1.802,,3.911,6.437,0.0,A
2025-07-05 13:15:00+00:00,0.0,5.23,2.108,,1.609,6.437,3.412,A
2025-07-05 13:30:00+00:00,0.0,6.437,0.0,,4.522,6.437,0.0,A
2025-07-05 13:45:00+00:00,0.0,5.021,0.0,,0.692,2.414,0.0,A
2025-07-05 14:00:00+00:00,0.0,2.607,1.497,,2.607,5.118,1.802,A
2025-07-05 14:15:00+00:00,0.0,3.621,6.132,,2.511,6.325,0.0,A
2025-07-05 14:30:00+00:00,0.0,7.532,3.911,,2.511,4.12,0.0,A
2025-07-05 14:45:00+00:00,0.0,13.567,2.414,,1.094,9.045,0.595,A
2025-07-05 15:00:00+00:00,3.219,8.642,0.998,,4.313,6.63,0.0,A
2025-07-05 15:15:00+00:00,3.219,3.621,5.633,,1.207,2.301,0.0,A
2025-07-05 15:30:00+00:00,7.934,7.129,5.633,,8.143,1.899,0.595,A
2025-07-05 15:45:00+00:00,4.715,8.851,2.913,,0.805,5.327,0.805,A
2025-07-05 16:00:00+00:00,5.118,2.108,2.012,,3.106,7.532,3.412,A
2025-07-05 16:15:00+00:00,2.704,9.946,5.52,,5.729,3.315,0.0,A
2025-07-05 16:30:00+00:00,2.704,10.863,7.339,,1.497,0.595,0.998,A
2025-07-05 16:45:00+00:00,0.29,10.461,0.595,,4.216,6.84,0.0,A
2025-07-05 17:00:00+00:00,4.828,6.228,7.242,,9.447,2.012,1.497,A
2025-07-05 17:15:00+00:00,1.497,7.129,2.414,,1.094,1.094,1.802,A
2025-07-05 17:30:00+00:00,2.816,10.155,1.802,,4.619,3.911,0.499,A
2025-07-05 17:45:00+00:00,1.802,6.936,6.035,,8.047,2.511,0.499,A
2025-07-05 18:00:00+00:00,1.609,7.741,7.838,,3.814,7.934,0.402,A
2025-07-05 18:15:00+00:00,2.108,3.106,8.642,,6.84,7.644,2.108,A
2025-07-05 18:30:00+00:00,3.911,5.423,3.718,,6.84,0.901,1.802,A
2025-07-05 18:45:00+00:00,0.692,9.656,0.805,,2.108,3.911,1.899,A
2025-07-05 19:00:00+00:00,0.0,2.704,2.913,,2.108,0.402,0.805,A
2025-07-05 19:15:00+00:00,0.692,7.934,1.4,,5.826,6.035,0.0,A
2025-07-05 19:30:00+00:00,4.313,6.325,0.0,,1.899,4.522,3.814,A
2025-07-05 19:45:00+00:00,0.0,6.132,8.047,,0.692,15.385,2.816,A
2025-07-05 20:00:00+00:00,0.0,5.633,3.315,,4.426,0.0,1.899,A
2025-07-05 20:15:00+00:00,0.0,1.497,5.021,,2.511,4.715,0.0,A
2025-07-05 20:30:00+00:00,0.0,2.511,0.0,,1.497,4.313,0.402,A
2025-07-05 20:45:00+00:00,0.0,7.242,6.228,,0.595,0.0,0.0,A
2025-07-05 21:00:00+00:00,0.0,7.033,2.108,,3.219,1.207,0.0,A
2025-07-05 21:15:00+00:00,0.0,10.058,4.522,,0.0,2.816,0.0,A
2025-07-05 21:30:00+00:00,0.0,2.108,1.899,,1.802,5.23,0.0,A
2025-07-05 21:45:00+00:00,0.0,6.437,3.814,,0.0,2.012,0.402,A
2025-07-05 22:00:00+00:00,0.0,2.607,0.0,,0.0,0.0,0.0,A
2025-07-05 22:15:00+00:00,0.0,2.816,0.692,,1.802,0.0,0.0,A
2025-07-05 22:30:00+00:00,0.0,2.607,0.0,,1.497,0.0,0.0,A
2025-07-05 22:45:00+00:00,0.0,2.913,0.805,,2.108,0.0,0.0,A
2025-07-05 23:00:00+00:00,0.0,0.901,0.692,,0.0,0.0,0.0,A
2025-07-05 23:15:00+00:00,0.0,5.23,0.402,,0.193,1.802,0.0,A
2025-07-05 23:30:00+00:00,0.0,4.426,5.118,,2.012,0.0,0.0,A
2025-07-05 23:45:00+00:00,0.0,5.633,0.805,,0.29,0.692,0.0,A
2025-07-06 00:00:00+00:00,0.0,1.207,0.595,,0.29,0.0,0.0,A
2025-07-06 00:15:00+00:00,0.0,0.0,0.998,,2.913,6.325,0.0,A
2025-07-06 00:30:00+00:00,1.207,3.508,0.0,,0.595,2.913,0.0,A
2025-07-06 00:45:00+00:00,0.0,2.012,1.706,,0.0,5.826,0.0,A
2025-07-06 01:00:00+00:00,0.0,5.52,2.816,,0.0,2.607,0.0,A
2025-07-06 01:15:00+00:00,0.0,0.29,0.0,,0.0,0.0,0.0,A
2025-07-06 01:30:00+00:00,0.692,0.0,0.0,,1.802,2.012,0.0,A
2025-07-06 01:45:00+00:00,0.0,2.511,2.511,,0.595,1.802,0.0,A
2025-07-06 02:00:00+00:00,0.0,5.826,0.0,,2.205,2.414,0.0,A
2025-07-06 02:15:00+00:00,0.0,10.75,3.814,,0.0,2.301,0.0,A
2025-07-06 02:30:00+00:00,0.0,2.704,4.216,,1.706,2.511,0.0,A
2025-07-06 02:45:00+00:00,0.0,10.461,2.108,,1.802,6.325,0.0,A
2025-07-06 03:00:00+00:00,0.0,4.313,0.0,,0.595,2.301,0.0,A
2025-07-06 03:15:00+00:00,0.805,3.814,2.816,,2.704,6.228,0.0,A
2025-07-06 03:30:00+00:00,2.012,3.009,2.704,,0.0,2.205,0.0,A
2025-07-06 03:45:00+00:00,0.0,2.301,0.0,,1.207,0.998,0.0,A
2025-07-06 04:00:00+00:00,0.0,1.706,0.0,,1.094,0.692,0.0,A
2025-07-06 04:15:00+00:00,0.0,2.704,1.094,,0.0,0.0,0.0,A
2025-07-06 04:30:00+00:00,0.0,3.508,1.207,,0.0,0.0,0.0,A
2025-07-06 04:45:00+00:00,0.0,5.021,0.0,,1.802,0.0,0.0,A
2025-07-06 05:00:00+00:00,0.0,0.998,0.0,,0.0,0.0,0.0,A
2025-07-06 05:15:00+00:00,0.0,1.899,0.0,,0.0,3.219,0.0,A
2025-07-06 05:30:00+00:00,1.899,2.913,0.0,,2.414,6.936,0.0,A
2025-07-06 05:45:00+00:00,0.0,0.692,0.0,,1.706,4.426,0.0,A
2025-07-06 06:00:00+00:00,0.0,1.802,0.0,,1.609,4.828,0.0,A
2025-07-06 06:15:00+00:00,0.0,0.402,0.0,,3.621,4.522,0.0,A
2025-07-06 06:30:00+00:00,0.0,0.998,0.692,,0.0,2.012,0.0,A
2025-07-06 06:45:00+00:00,0.0,1.497,0.692,,2.816,4.12,0.0,A
2025-07-06 07:00:00+00:00,1.802,0.998,0.0,,0.0,10.252,0.0,A
2025-07-06 07:15:00+00:00,0.0,0.692,0.0,,0.692,1.4,0.0,A
2025-07-06 07:30:00+00:00,0.0,2.205,0.998,,0.0,4.426,0.0,A
2025-07-06 07:45:00+00:00,0.0,6.936,0.0,,0.0,6.936,0.0,A
2025-07-06 08:00:00+00:00,0.0,5.423,0.402,,0.0,3.814,0.0,A
2025-07-06 08:15:00+00:00,0.0,1.802,2.913,,0.595,2.704,0.0,A
2025-07-06 08:30:00+00:00,0.0,6.035,2.301,,1.304,8.24,0.0,A
2025-07-06 08:45:00+00:00,0.0,3.219,0.0,,1.497,10.557,0.0,A
2025-07-06 09:00:00+00:00,0.0,4.023,0.0,,0.0,6.437,0.0,A
2025-07-06 09:15:00+00:00,0.0,2.511,0.0,,0.0,2.607,0.0,A
2025-07-06 09:30:00+00:00,0.0,0.499,0.0,,1.304,7.242,0.0,A
2025-07-06 09:45:00+00:00,0.0,2.012,0.0,,1.207,13.164,0.0,A
2025-07-06 10:00:00+00:00,1.899,4.619,0.0,,0.0,8.948,0.0,A
2025-07-06 10:15:00+00:00,0.0,0.29,0.0,,0.0,6.84,0.0,A
2025-07-06 10:30:00+00:00,1.4,1.207,0.0,,0.0,0.901,,A
2025-07-06 10:45:00+00:00,0.0,2.205,0.0,,0.0,4.828,,A
2025-07-06 11:00:00+00:00,0.0,0.692,0.0,,0.0,3.621,,A
2025-07-06 11:15:00+00:00,0.0,1.706,0.0,,0.0,3.621,,A
2025-07-06 11:30:00+00:00,0.0,2.414,0.0,,0.0,2.511,,A
2025-07-06 11:45:00+00:00,0.0,2.511,0.0,,0.901,8.24,,A
2025-07-06 12:00:00+00:00,3.219,0.402,1.4,,0.0,9.447,,A
2025-07-06 12:15:00+00:00,3.508,1.207,2.205,,0.0,2.816,0.0,A
2025-07-06 12:30:00+00:00,0.0,3.106,2.704,,0.0,7.242,0.0,A
2025-07-06 12:45:00+00:00,0.0,6.437,2.511,,0.0,4.619,0.0,A
2025-07-06 13:00:00+00:00,0.0,3.508,0.0,,0.0,1.497,0.0,A
2025-07-06 13:15:00+00:00,0.0,1.094,3.009,,0.0,1.497,0.0,A
2025-07-06 13:30:00+00:00,1.304,3.814,0.901,,2.108,4.619,0.0,A
2025-07-06 13:45:00+00:00,1.094,3.009,2.816,,0.0,6.035,0.0,A
2025-07-06 14:00:00+00:00,0.805,6.228,0.0,,0.0,6.936,0.0,A
2025-07-06 14:15:00+00:00,0.901,6.325,1.899,,4.216,2.511,0.0,A
2025-07-06 14:30:00+00:00,0.692,3.911,1.094,,0.998,7.532,0.0,A
2025-07-06 14:45:00+00:00,3.009,4.313,1.899,,4.715,4.023,0.0,A
2025-07-06 15:00:00+00:00,0.0,5.021,4.12,,2.511,2.913,0.0,A
2025-07-06 15:15:00+00:00,0.998,6.325,7.934,,3.315,8.24,0.0,A
2025-07-06 15:30:00+00:00,3.315,6.325,4.715,,5.327,2.511,0.0,A
2025-07-06 15:45:00+00:00,1.304,2.511,2.301,,5.826,4.522,0.0,A
2025-07-06 16:00:00+00:00,6.228,5.52,6.727,,1.207,0.0,0.0,A
2025-07-06 16:15:00+00:00,3.718,9.254,11.764,,7.934,7.741,0.0,A
2025-07-06 16:30:00+00:00,0.805,5.633,8.047,,0.595,0.595,0.0,A
2025-07-06 16:45:00+00:00,2.108,10.557,4.216,,1.802,4.925,0.0,A
2025-07-06 17:00:00+00:00,1.609,6.936,9.045,,0.402,7.033,0.0,A
2025-07-06 17:15:00+00:00,3.508,10.557,3.814,,4.619,1.899,0.0,A
2025-07-06 17:30:00+00:00,0.0,8.336,13.969,,5.423,0.0,0.0,A
2025-07-06 17:45:00+00:00,0.0,9.141,8.948,,2.511,6.035,0.0,A
2025-07-06 18:00:00+00:00,3.621,9.543,3.219,,6.63,7.644,0.0,A
2025-07-06 18:15:00+00:00,2.414,2.704,9.656,,3.315,7.129,0.0,A
2025-07-06 18:30:00+00:00,0.0,8.546,3.508,,5.633,1.802,0.0,A
2025-07-06 18:45:00+00:00,0.499,5.327,0.595,,4.12,3.621,0.0,A
2025-07-06 19:00:00+00:00,1.4,4.216,8.546,,3.508,5.826,0.0,A
2025-07-06 19:15:00+00:00,0.0,7.644,6.936,,4.828,6.325,5.327,A
2025-07-06 19:30:00+00:00,6.228,2.012,3.219,,11.459,1.304,2.414,A
2025-07-06 19:45:00+00:00,6.63,7.644,6.228,,5.423,1.094,0.692,A
2025-07-06 20:00:00+00:00,0.0,5.729,13.47,,6.437,2.511,2.108,A
2025-07-06 20:15:00+00:00,7.435,4.522,9.946,,5.23,2.913,3.412,A
2025-07-06 20:30:00+00:00,4.216,1.609,4.426,,1.609,0.0,0.0,A
2025-07-06 20:45:00+00:00,4.715,1.899,8.546,,3.412,2.704,0.0,A
2025-07-06 21:00:00+00:00,0.901,1.497,1.4,,6.325,0.0,0.0,A
2025-07-06 21:15:00+00:00,3.412,4.715,7.129,,0.805,4.313,1.899,A
2025-07-06 21:30:00+00:00,1.802,6.132,8.449,,2.414,0.0,0.0,A
2025-07-06 21:45:00+00:00,4.023,2.012,9.35,,3.508,0.0,0.0,A
2025-07-06 22:00:00+00:00,2.704,1.207,11.265,,1.207,1.899,0.0,A
2025-07-06 22:15:00+00:00,0.998,8.739,6.437,,5.118,0.0,3.412,A
2025-07-06 22:30:00+00:00,2.012,13.47,8.642,,0.901,0.0,9.254,A
2025-07-06 22:45:00+00:00,0.901,6.035,7.129,,0.595,0.0,3.219,A
2025-07-06 23:00:00+00:00,0.0,6.228,3.814,,1.706,0.0,3.911,A
2025-07-06 23:15:00+00:00,0.499,2.205,5.021,,0.805,0.0,2.301,A
2025-07-06 23:30:00+00:00,0.29,5.633,6.727,,1.609,0.0,6.936,A
2025-07-06 23:45:00+00:00,7.532,8.449,2.607,,0.998,0.0,3.621,A
2025-07-07 00:00:00+00:00,6.437,7.033,7.741,,0.595,0.0,6.437,A
2025-07-07 00:15:00+00:00,5.23,26.747,11.555,,1.304,0.0,5.52,A
2025-07-07 00:30:00+00:00,4.313,7.033,3.412,,4.925,1.207,5.52,A
2025-07-07 00:45:00+00:00,4.313,13.164,5.23,,2.704,0.0,7.129,A
2025-07-07 01:00:00+00:00,2.511,9.141,7.435,,2.301,1.094,3.508,A
2025-07-07 01:15:00+00:00,1.899,4.216,4.023,,,0.0,6.228,A
2025-07-07 01:30:00+00:00,1.207,14.983,5.423,,1.094,0.0,5.23,A
2025-07-07 01:45:00+00:00,4.426,9.35,1.899,,1.497,5.423,5.021,A
2025-07-07 02:00:00+00:00,2.301,8.739,5.423,,1.609,7.339,4.522,A
2025-07-07 02:15:00+00:00,0.0,1.609,0.998,,3.911,0.805,1.207,A
2025-07-07 02:30:00+00:00,1.4,5.021,5.633,,0.499,1.609,2.205,A
2025-07-07 02:45:00+00:00,1.4,1.4,0.0,,0.0,1.899,3.009,A
2025-07-07 03:00:00+00:00,0.0,0.29,4.12,,1.207,0.0,0.0,A
2025-07-07 03:15:00+00:00,3.009,7.532,2.607,,0.0,1.304,0.998,A
2025-07-07 03:30:00+00:00,0.0,4.426,1.802,,1.304,3.911,0.0,A
2025-07-07 03:45:00+00:00,1.304,7.339,0.29,,0.901,2.414,0.0,A
2025-07-07 04:00:00+00:00,1.094,1.304,0.805,,4.426,5.729,0.0,A
2025-07-07 04:15:00+00:00,0.901,4.715,0.0,,0.0,10.863,0.0,A
2025-07-07 04:30:00+00:00,1.706,4.313,0.0,,2.301,4.522,0.29,A
2025-07-07 04:45:00+00:00,0.402,2.511,0.0,,4.715,2.704,2.012,A
2025-07-07 05:00:00+00:00,2.108,2.012,4.216,,0.805,4.216,0.0,A
2025-07-07 05:15:00+00:00,2.704,0.595,1.609,,0.0,5.633,0.0,A
2025-07-07 05:30:00+00:00,3.219,12.36,0.998,,1.609,5.327,0.0,A
2025-07-07 05:45:00+00:00,4.216,6.228,2.012,,0.0,7.033,0.0,A
2025-07-07 06:00:00+00:00,0.692,12.263,2.301,,1.706,10.058,0.0,A
2025-07-07 06:15:00+00:00,1.207,3.315,0.0,,1.899,6.63,0.0,A
2025-07-07 06:30:00+00:00,0.998,8.642,4.216,,0.595,16.995,0.901,A
2025-07-07 06:45:00+00:00,0.595,2.205,0.0,,0.0,6.035,1.497,A
2025-07-07 07:00:00+00:00,1.4,7.033,0.0,,0.692,5.922,1.609,A
2025-07-07 07:15:00+00:00,0.0,6.325,0.901,,0.0,6.63,0.0,A
2025-07-07 07:30:00+00:00,1.706,3.009,2.414,,0.998,6.437,0.0,A
2025-07-07 07:45:00+00:00,1.207,0.595,0.595,,0.0,7.934,0.0,A
2025-07-07 08:00:00+00:00,1.207,3.412,0.0,,0.0,8.546,0.0,A
2025-07-07 08:15:00+00:00,0.901,3.315,0.29,,0.0,15.08,0.0,A
2025-07-07 08:30:00+00:00,0.901,1.802,0.0,,1.609,7.435,0.0,A
2025-07-07 08:45:00+00:00,0.0,4.313,0.0,,1.304,13.679,0.499,A
2025-07-07 09:00:00+00:00,0.0,3.911,0.0,,0.0,8.143,0.0,A
2025-07-07 09:15:00+00:00,0.692,0.805,0.0,,0.0,2.301,0.0,A
2025-07-07 09:30:00+00:00,0.0,6.228,0.595,,0.0,5.52,0.0,A
2025-07-07 09:45:00+00:00,0.0,0.805,0.692,,0.402,4.216,0.0,A
2025-07-07 10:00:00+00:00,0.0,7.242,0.499,,0.0,1.609,0.0,A
2025-07-07 10:15:00+00:00,0.0,4.023,1.497,,0.0,2.511,0.0,A
2025-07-07 10:30:00+00:00,0.0,5.52,0.998,,0.0,4.715,,A
2025-07-07 10:45:00+00:00,0.692,3.508,0.0,,1.802,4.216,,A
2025-07-07 11:00:00+00:00,1.706,8.336,3.814,,0.901,8.948,,A
2025-07-07 11:15:00+00:00,0.0,4.023,1.899,,0.0,7.033,,A
2025-07-07 11:30:00+00:00,0.29,5.23,2.511,,2.301,6.132,,A
2025-07-07 11:45:00+00:00,1.497,5.922,0.0,,1.706,5.021,,A
2025-07-07 12:00:00+00:00,0.0,2.704,0.595,,4.925,3.219,,A
2025-07-07 12:15:00+00:00,0.0,2.301,1.706,,1.899,7.934,,A
2025-07-07 12:30:00+00:00,0.0,2.012,0.692,,4.828,3.621,0.0,A
2025-07-07 12:45:00+00:00,0.0,2.414,2.414,,0.0,1.802,0.0,A
2025-07-07 13:00:00+00:00,0.402,7.532,0.901,,0.0,8.546,0.0,A
2025-07-07 16:45:00+00:00,2.816,3.412,2.511,,3.315,0.998,0.402,A
2025-07-07 17:00:00+00:00,5.423,9.447,4.216,,9.946,0.29,16.093,A
2025-07-07 17:15:00+00:00,4.426,12.263,2.012,,3.718,0.0,6.035,A
